epoch,step,train_loss
0,8499,0.04794276878237724
0,8549,0.04662437364459038
0,8599,0.08994557708501816
0,8649,0.04919121041893959
0,8699,0.02649002894759178
0,8749,0.0637764260172844
0,8799,0.04352850839495659
0,8849,0.03383496031165123
0,8899,0.01938343234360218
0,8949,0.029211735352873802
0,8999,0.030347703024744987
0,9049,0.03282181918621063
0,9099,0.04418575018644333
0,9149,0.036586254835128784
0,9199,0.01174112968146801
0,9249,0.04755716770887375
0,9299,0.022891810163855553
0,9349,0.03406532481312752
0,9399,0.011764725670218468
0,9449,0.06055039167404175
0,9499,0.0500384122133255
0,9549,0.0253681018948555
0,9599,0.023323973640799522
0,9649,0.0391240268945694
0,9699,0.07379286736249924
0,9749,0.09427374601364136
0,9799,0.06736119836568832
0,9849,0.03865329176187515
0,9899,0.04448122903704643
0,9949,0.032545290887355804
0,9999,0.018647359684109688
0,10049,0.05723298341035843
0,10099,0.04855455085635185
0,10149,0.04616864025592804
0,10199,0.025109142065048218
0,10249,0.026268519461154938
0,10299,0.035199470818042755
0,10349,0.03956755995750427
0,10399,0.011336004361510277
0,10449,0.023834163323044777
0,10499,0.046202801167964935
0,10549,0.04642510041594505
0,10599,0.044223934412002563
0,10649,0.06125304102897644
0,10699,0.04375540465116501
0,10749,0.04104747250676155
0,10799,0.043028973042964935
0,10849,0.02645568735897541
0,10899,0.030612198635935783
0,10949,0.08574797213077545
0,10999,0.061293188482522964
0,11049,0.04016024246811867
0,11099,0.023361267521977425
0,11149,0.041215039789676666
0,11199,0.022530127316713333
0,11249,0.012158595025539398
0,11299,0.06758027523756027
0,11349,0.02431948482990265
0,11399,0.0182148776948452
0,11449,0.048827122896909714
0,11499,0.024981142953038216
0,11549,0.04844340682029724
0,11599,0.03614895045757294
0,11649,0.0729919821023941
0,11699,0.02759202942252159
0,11749,0.04199953377246857
0,11799,0.03588540852069855
0,11849,0.030755234882235527
0,11899,0.050505269318819046
0,11949,0.04451162368059158
0,11999,0.05437155067920685
0,12049,0.00813336856663227
0,12099,0.05240021273493767
0,12149,0.025031669065356255
0,12199,0.0262779388576746
0,12249,0.043982893228530884
0,12299,0.051244962960481644
0,12349,0.048332687467336655
0,12399,0.0522058829665184
0,12449,0.03833422437310219
0,12499,0.008653920143842697
0,12549,0.0610748827457428
0,12599,0.018535854294896126
0,12649,0.0229894258081913
0,12699,0.06529843807220459
0,12749,0.048459265381097794
0,12799,0.05611812695860863
0,12849,0.022906629368662834
0,12899,0.07954736053943634
0,12949,0.018265582621097565
0,12999,0.040892455726861954
0,13049,0.03444897010922432
0,13099,0.04023890197277069
0,13149,0.04658776894211769
0,13199,0.020129797980189323
0,13249,0.04780830815434456
0,13299,0.03741421923041344
0,13349,0.04142555594444275
0,13399,0.03552824631333351
0,13449,0.04100386053323746
0,13499,0.035590026527643204
0,13549,0.06421096622943878
0,13599,0.017745057120919228
0,13649,0.021689893677830696
0,13699,0.04378066211938858
0,13749,0.04105542227625847
0,13799,0.04600761458277702
0,13849,0.037988752126693726
0,13899,0.04093107953667641
0,13949,0.030492788180708885
0,13999,0.037588994950056076
0,14049,0.07309195399284363
0,14099,0.029545113444328308
0,14149,0.014924653805792332
0,14199,0.03963707014918327
0,14249,0.044956330209970474
0,14299,0.029437799006700516
0,14349,0.09469236433506012
0,14399,0.03551988676190376
0,14449,0.05308118462562561
0,14499,0.04442668333649635
0,14549,0.0510072223842144
0,14599,0.04339532554149628
0,14649,0.06370098888874054
0,14699,0.043478235602378845
0,14749,0.05148634314537048
0,14799,0.04757563769817352
0,14849,0.02224084734916687
0,14899,0.015752270817756653
0,14949,0.0489170178771019
0,14999,0.029623927548527718
0,15049,0.02811143547296524
0,15099,0.015718843787908554
0,15149,0.04344748333096504
0,15199,0.03838469460606575
0,15249,0.05830243602395058
0,15299,0.037834931164979935
0,15349,0.025419656187295914
0,15399,0.06232067942619324
0,15449,0.018113557249307632
0,15499,0.0190553218126297
0,15549,0.051439665257930756
0,15599,0.048585303127765656
0,15649,0.01460330467671156
0,15699,0.0774935930967331
0,15749,0.06399935483932495
0,15799,0.062049273401498795
0,15849,0.05312749743461609
0,15899,0.05502581223845482
0,15949,0.05860411375761032
0,15999,0.015735797584056854
0,16049,0.03155873343348503
0,16099,0.03360871225595474
0,16149,0.03481137380003929
0,16199,0.020080942660570145
0,16249,0.03988581895828247
0,16299,0.030151335522532463
0,16349,0.05109333619475365
0,16399,0.028381269425153732
0,16449,0.06491348892450333
0,16499,0.04104004055261612
0,16549,0.04445842280983925
0,16599,0.030084634199738503
0,16649,0.04305378347635269
0,16699,0.010061590000987053
0,16749,0.05569257214665413
0,16799,0.039313264191150665
0,16849,0.04863503947854042
0,16899,0.03887534886598587
0,16949,0.023298906162381172
0,16999,0.02792728692293167
0,17049,0.03333832696080208
0,17099,0.051818620413541794
0,17149,0.05812249332666397
0,17199,0.04654429480433464
0,17249,0.02763509564101696
0,17299,0.03889808803796768
0,17349,0.06613129377365112
0,17399,0.04955647885799408
0,17449,0.03294521942734718
0,17499,0.05453227087855339
0,17549,0.06827247887849808
0,17599,0.011543628759682178
0,17649,0.028296269476413727
0,17699,0.03971864655613899
0,17749,0.03178941830992699
0,17799,0.0333503782749176
0,17849,0.08270372450351715
0,17899,0.028627999126911163
0,17949,0.047772593796253204
0,17999,0.02788412757217884
0,18049,0.05642786622047424
0,18099,0.039646122604608536
0,18149,0.02939443662762642
0,18199,0.03462329879403114
0,18249,0.04685060679912567
0,18299,0.03482486680150032
0,18349,0.04504766687750816
0,18399,0.03401057422161102
0,18449,0.01921829767525196
0,18499,0.04743410646915436
0,18549,0.05999079346656799
0,18599,0.04377667233347893
0,18649,0.018536347895860672
0,18699,0.053059615194797516
0,18749,0.04828110337257385
0,18799,0.05834093689918518
0,18849,0.043197762221097946
0,18899,0.021304823458194733
0,18949,0.04462027549743652
0,18999,0.03732086345553398
0,19049,0.03949422761797905
0,19099,0.037847500294446945
0,19149,0.07584390044212341
0,19199,0.025418033823370934
0,19249,0.08155466616153717
0,19299,0.026925457641482353
0,19349,0.03328659012913704
0,19399,0.04201266169548035
0,19449,0.06787745654582977
0,19499,0.04791850596666336
0,19549,0.04350198060274124
0,19599,0.04518177732825279
0,19649,0.07283712923526764
0,19699,0.04630230739712715
0,19749,0.020962603390216827
0,19799,0.022369736805558205
0,19849,0.04938428848981857
0,19899,0.0616450272500515
0,19949,0.058557529002428055
0,19999,0.06058438867330551
0,20049,0.04271093010902405
0,20099,0.033411115407943726
0,20149,0.04611514136195183
0,20199,0.050225190818309784
0,20249,0.039001621305942535
0,20299,0.056397292762994766
0,20349,0.05018135905265808
0,20399,0.04273602366447449
0,20449,0.032988522201776505
0,20499,0.0363805815577507
0,20549,0.0628853365778923
0,20599,0.052925955504179
0,20649,0.039223238825798035
0,20699,0.012284737080335617
0,20749,0.01096047181636095
0,20799,0.03750738501548767
0,20849,0.060140304267406464
0,20899,0.018770083785057068
0,20949,0.03474978357553482
0,20999,0.03861658275127411
0,21049,0.030943678691983223
0,21099,0.03236665949225426
0,21149,0.038595814257860184
0,21199,0.06651570647954941
0,21249,0.03618166223168373
0,21299,0.04329497367143631
0,21349,0.03392759710550308
0,21399,0.057481199502944946
0,21449,0.03579476848244667
0,21499,0.061041735112667084
0,21549,0.048244234174489975
0,21599,0.027437996119260788
0,21649,0.031045738607645035
0,21699,0.01429108064621687
0,21749,0.03127181902527809
0,21799,0.050344694405794144
0,21849,0.03989870101213455
0,21899,0.02815357781946659
0,21949,0.020836155861616135
0,21999,0.02102336287498474
0,22049,0.04605388641357422
0,22099,0.0386844277381897
0,22149,0.044578950852155685
0,22199,0.053337253630161285
0,22249,0.07891548424959183
0,22299,0.030228111892938614
0,22349,0.012289544567465782
0,22399,0.018724018707871437
0,22449,0.037691060453653336
0,22499,0.07067540287971497
0,22549,0.03006714954972267
0,22599,0.0459347739815712
0,22649,0.06543012708425522
0,22699,0.08526670932769775
0,22749,0.03030119650065899
0,22799,0.03849371522665024
0,22849,0.050083719193935394
0,22899,0.01680610328912735
0,22949,0.02903100848197937
0,22999,0.036438360810279846
0,23049,0.045533765107393265
0,23099,0.06734704226255417
0,23149,0.02349589765071869
0,23199,0.030282599851489067
0,23249,0.06979059427976608
0,23299,0.033477816730737686
0,23349,0.04014470800757408
0,23399,0.023615723475813866
0,23449,0.0433022640645504
0,23499,0.045409269630908966
0,23549,0.03936295956373215
0,23599,0.037346430122852325
0,23649,0.04910251870751381
0,23699,0.03577041998505592
0,23749,0.019917430356144905
0,23799,0.061083290725946426
0,23849,0.06476180255413055
0,23899,0.0413493849337101
0,23949,0.04458511993288994
0,23999,0.03622940182685852
0,24049,0.024136604741215706
0,24099,0.048792921006679535
0,24149,0.034849073737859726
0,24199,0.022291285917162895
0,24249,0.060661252588033676
0,24299,0.04225166141986847
0,24349,0.032858312129974365
0,24399,0.045413997024297714
0,24449,0.07237829267978668
0,24499,0.03978570178151131
0,24549,0.03194190934300423
0,24599,0.028449775651097298
0,24649,0.06892110407352448
0,24699,0.01929442584514618
0,24749,0.03554032742977142
0,24799,0.04906183481216431
0,24849,0.04474028944969177
0,24899,0.04452628642320633
0,24949,0.022182971239089966
0,24999,0.02015644870698452
0,25049,0.012928377836942673
0,25099,0.04385901615023613
0,25149,0.0609712116420269
0,25199,0.028352968394756317
0,25249,0.05575235188007355
0,25299,0.0517534464597702
0,25349,0.0884895846247673
0,25399,0.03745578974485397
0,25449,0.01705106720328331
0,25499,0.043259911239147186
0,25549,0.008223048411309719
0,25599,0.02403433620929718
0,25649,0.01723601669073105
0,25699,0.03414713963866234
0,25749,0.016236737370491028
0,25799,0.02673615887761116
0,25849,0.036232538521289825
0,25899,0.009735001251101494
0,25949,0.04245679825544357
0,25999,0.026138268411159515
0,26049,0.03215271979570389
0,26099,0.011193206533789635
0,26149,0.03493768721818924
0,26199,0.02555016055703163
0,26249,0.03458429500460625
0,26299,0.025117335841059685
0,26349,0.028278276324272156
0,26399,0.029364030808210373
0,26449,0.053484778851270676
0,26499,0.03278345987200737
0,26549,0.036085739731788635
0,26599,0.0293511301279068
0,26649,0.07012537866830826
0,26699,0.020380018278956413
0,26749,0.037904635071754456
0,26799,0.044363319873809814
0,26849,0.037537582218647
0,26899,0.03870255500078201
0,26949,0.027821829542517662
0,26999,0.040671106427907944
0,27049,0.04803137481212616
0,27099,0.04221898689866066
0,27149,0.0391714945435524
0,27199,0.0701960027217865
0,27249,0.035716138780117035
0,27299,0.03994699940085411
0,27349,0.05404041334986687
0,27399,0.040162231773138046
0,27449,0.04204091429710388
0,27499,0.05743684619665146
0,27549,0.015503698028624058
0,27599,0.03986453637480736
0,27649,0.06158725917339325
0,27699,0.03906765207648277
0,27749,0.04518315568566322
0,27799,0.053855229169130325
0,27849,0.07185641676187515
0,27899,0.0718311294913292
0,27949,0.029466405510902405
0,27999,0.027328388765454292
0,28049,0.04828079044818878
0,28099,0.01342263724654913
0,28149,0.0411335788667202
0,28199,0.0671454593539238
0,28249,0.04271283373236656
0,28299,0.04242365062236786
0,28349,0.01161094568669796
0,28399,0.039146021008491516
0,28449,0.057732194662094116
0,28499,0.04946776479482651
0,28549,0.01943749003112316
0,28599,0.037762194871902466
0,28649,0.01645256020128727
0,28699,0.050868671387434006
0,28749,0.0324055440723896
0,28799,0.0382443331182003
0,28849,0.06398129463195801
0,28899,0.05168628692626953
0,28949,0.07349556684494019
0,28999,0.049412358552217484
0,29049,0.03200811147689819
0,29099,0.0260873232036829
0,29149,0.038147978484630585
0,29199,0.04425819590687752
0,29249,0.05853881686925888
0,29299,0.04365849867463112
0,29349,0.028166668489575386
0,29399,0.023366859182715416
0,29449,0.040977515280246735
0,29499,0.010385162197053432
0,29549,0.0243324413895607
0,29599,0.029592912644147873
0,29649,0.037717267870903015
0,29699,0.04510273411870003
0,29749,0.05433489754796028
0,29799,0.02448701299726963
0,29849,0.015038449317216873
0,29899,0.05926666408777237
0,29949,0.009989196434617043
0,29999,0.019010335206985474
0,30049,0.05773225426673889
0,30099,0.035664841532707214
0,30149,0.051372215151786804
0,30199,0.05171114206314087
0,30249,0.034193675965070724
0,30299,0.03594870865345001
0,30349,0.04958494380116463
0,30399,0.040502119809389114
0,30449,0.03738604485988617
0,30499,0.042751625180244446
0,30549,0.024851132184267044
0,30599,0.03612447902560234
0,30649,0.01675032638013363
0,30699,0.041085753589868546
0,30749,0.006699398625642061
0,30799,0.04209785908460617
0,30849,0.04966780170798302
0,30899,0.025383176282048225
0,30949,0.03666495531797409
0,30999,0.03497328981757164
0,31049,0.06649673730134964
0,31099,0.04230672866106033
0,31149,0.04163537546992302
0,31199,0.032696060836315155
0,31249,0.04316142201423645
0,31299,0.050181299448013306
0,31349,0.0427655354142189
0,31399,0.039835214614868164
0,31449,0.05226009711623192
0,31499,0.039023857563734055
0,31549,0.056891318410634995
0,31599,0.03568939119577408
0,31649,0.034397564828395844
0,31699,0.06466799229383469
0,31749,0.043057382106781006
0,31799,0.04429416358470917
0,31849,0.02926724962890148
0,31899,0.024750718846917152
0,31949,0.03811939060688019
0,31999,0.04807624965906143
0,32049,0.06250760704278946
0,32099,0.027803150936961174
0,32149,0.020890306681394577
0,32199,0.03725889325141907
0,32249,0.026042142882943153
0,32299,0.0608140267431736
0,32349,0.05454543977975845
0,32399,0.03239349275827408
0,32449,0.032384440302848816
0,32499,0.04894562065601349
0,32549,0.03953653573989868
0,32599,0.02045920491218567
0,32649,0.02113679051399231
0,32699,0.03713615983724594
0,32749,0.022999396547675133
0,32799,0.028157247230410576
0,32849,0.020981330424547195
0,32899,0.049299098551273346
0,32949,0.04194527119398117
0,32999,0.038906000554561615
0,33049,0.04317136108875275
0,33099,0.038194864988327026
0,33149,0.04071905463933945
0,33199,0.02950916811823845
0,33249,0.03022042103111744
0,33299,0.047207292169332504
0,33349,0.04958616942167282
0,33399,0.05069831386208534
0,33449,0.03150680661201477
0,33499,0.03812968358397484
0,33549,0.03651561215519905
0,33599,0.025249511003494263
0,33649,0.04633716493844986
0,33699,0.026237299665808678
0,33749,0.05002948269248009
0,33799,0.01651323027908802
0,33849,0.027312269434332848
0,33899,0.030335871502757072
0,33949,0.012880289927124977
0,33999,0.02754756435751915
0,34049,0.0327056348323822
0,34099,0.07577025145292282
0,34149,0.027393696829676628
0,34199,0.013586651533842087
0,34249,0.04744615778326988
0,34299,0.0622350238263607
0,34349,0.029454391449689865
0,34399,0.02696552500128746
0,34449,0.027952954173088074
0,34499,0.031586967408657074
0,34549,0.02845194563269615
0,34599,0.04022124409675598
0,34649,0.036715999245643616
0,34699,0.026811618357896805
0,34749,0.044705167412757874
0,34799,0.052150189876556396
0,34849,0.01650014892220497
0,34899,0.07581403851509094
0,34949,0.049522560089826584
0,34999,0.030386216938495636
0,35049,0.052048459649086
0,35099,0.021061722189188004
0,35149,0.01227478589862585
0,35199,0.02254469133913517
0,35249,0.03845936059951782
0,35299,0.011211777105927467
0,35349,0.0409870408475399
0,35399,0.019999895244836807
0,35449,0.048855334520339966
0,35499,0.026299282908439636
0,35549,0.030170878395438194
0,35599,0.05969877168536186
0,35649,0.040747568011283875
0,35699,0.00842088833451271
0,35749,0.010637697763741016
0,35799,0.04705827683210373
0,35849,0.03312820941209793
0,35899,0.018997404724359512
0,35949,0.04034404829144478
0,35999,0.03560486063361168
0,36049,0.035089559853076935
0,36099,0.057985492050647736
0,36149,0.11543671041727066
0,36199,0.045727431774139404
0,36249,0.028958352282643318
0,36299,0.046227727085351944
0,36349,0.03471597284078598
0,36399,0.0383542999625206
0,36449,0.06010669097304344
0,36499,0.026869362220168114
0,36549,0.032519299536943436
0,36599,0.03771287575364113
0,36649,0.01752089150249958
0,36699,0.06244581937789917
0,36749,0.04038924351334572
0,36799,0.016706595197319984
0,36849,0.05612119287252426
0,36899,0.05068599805235863
0,36949,0.03608076646924019
0,36999,0.04413638263940811
0,37049,0.04438205808401108
0,37099,0.0650312602519989
0,37149,0.0450684018433094
0,37199,0.06342732906341553
0,37249,0.05767812579870224
0,37299,0.04136836901307106
0,37349,0.04085294529795647
0,37399,0.0340171754360199
0,37449,0.039658766239881516
0,37499,0.020080136135220528
0,37549,0.050784703344106674
0,37599,0.05754026770591736
0,37649,0.040396470576524734
0,37699,0.03537602350115776
0,37749,0.039874620735645294
0,37799,0.05090193822979927
0,37849,0.015735937282443047
0,37899,0.036074284464120865
0,37949,0.04747508466243744
0,37999,0.032732829451560974
0,38049,0.040093377232551575
0,38099,0.042792510241270065
0,38149,0.034478142857551575
0,38199,0.06526317447423935
0,38249,0.043648622930049896
0,38299,0.029894931241869926
0,38349,0.03566312417387962
0,38399,0.06368939578533173
0,38449,0.012607897631824017
0,38499,0.018607735633850098
0,38549,0.05178036913275719
0,38599,0.05601484328508377
0,38649,0.05195925757288933
0,38699,0.029187193140387535
0,38749,0.04855484515428543
0,38799,0.041415322571992874
0,38849,0.044245146214962006
0,38899,0.029932323843240738
0,38949,0.034495268017053604
0,38999,0.027262618765234947
0,39049,0.011806048452854156
0,39099,0.029019782319664955
0,39149,0.03407342731952667
0,39199,0.01945602335035801
0,39249,0.03976603224873543
0,39299,0.0638352558016777
0,39349,0.05193446949124336
0,39399,0.017239991575479507
0,39449,0.0258826594799757
0,39499,0.051346439868211746
0,39549,0.02855205349624157
0,39599,0.05025580897927284
0,39649,0.025202598422765732
0,39699,0.013699178583920002
0,39749,0.07353578507900238
0,39799,0.04424796625971794
0,39849,0.012906769290566444
0,39899,0.04587443917989731
0,39949,0.016774000599980354
0,39999,0.06558891385793686
0,40049,0.0640668123960495
0,40099,0.028563419356942177
0,40149,0.04913163557648659
0,40199,0.05200502648949623
0,40249,0.03319011256098747
0,40299,0.06015878915786743
0,40349,0.023714929819107056
0,40399,0.015119148418307304
0,40449,0.04163532331585884
0,40499,0.02238677255809307
0,40549,0.06907203048467636
0,40599,0.05540119484066963
0,40649,0.0324099138379097
0,40699,0.059390563517808914
0,40749,0.05829828232526779
0,40799,0.030122406780719757
0,40849,0.029584413394331932
0,40899,0.04543771594762802
0,40949,0.03645210713148117
0,40999,0.008381133899092674
0,41049,0.04686778783798218
0,41099,0.02549196593463421
0,41149,0.035036712884902954
0,41199,0.03875080868601799
0,41249,0.013768049888312817
0,41299,0.042938537895679474
0,41349,0.05718548595905304
0,41399,0.04789314791560173
0,41449,0.02350766398012638
0,41499,0.03921932727098465
0,41549,0.02534608542919159
0,41599,0.025313183665275574
0,41649,0.012283727526664734
0,41699,0.037510063499212265
0,41749,0.04874393343925476
0,41799,0.01258283481001854
0,41849,0.03783569484949112
0,41899,0.05006752535700798
0,41949,0.06093989685177803
0,41999,0.07447287440299988
0,42049,0.04425963759422302
0,42099,0.040240779519081116
0,42149,0.02423340640962124
0,42199,0.05067196488380432
0,42249,0.03822625055909157
0,42299,0.028163539245724678
0,42349,0.0827692449092865
0,42399,0.04343244805932045
0,42449,0.043960582464933395
0,42499,0.03730495274066925
0,42549,0.02796974405646324
0,42599,0.030452534556388855
0,42649,0.04846153408288956
0,42699,0.06664974242448807
0,42749,0.05593835934996605
0,42799,0.057923633605241776
0,42849,0.012663387693464756
0,42899,0.009763050824403763
0,42949,0.04816025495529175
0,42999,0.014602999202907085
0,43049,0.02795303612947464
0,43099,0.02822147123515606
0,43149,0.038937993347644806
0,43199,0.05198889225721359
0,43249,0.00908106192946434
0,43299,0.03751566633582115
0,43349,0.013750540092587471
0,43399,0.03824159502983093
0,43449,0.037196084856987
0,43499,0.02644938789308071
0,43549,0.04575014114379883
0,43599,0.03487136960029602
0,43649,0.04426054656505585
0,43699,0.056961316615343094
0,43749,0.034316737204790115
0,43799,0.04424615949392319
0,43849,0.015043827705085278
0,43899,0.04293455556035042
0,43949,0.029321646317839622
0,43999,0.029781240969896317
0,44049,0.05192968249320984
0,44099,0.044879525899887085
0,44149,0.06203891336917877
0,44199,0.0400913767516613
0,44249,0.04567549750208855
0,44299,0.06349505484104156
0,44349,0.03353366255760193
0,44399,0.03679249808192253
0,44449,0.030041862279176712
0,44499,0.05191092565655708
0,44549,0.05244307965040207
0,44599,0.0406782366335392
0,44649,0.029662197455763817
0,44699,0.03699571639299393
0,44749,0.054568834602832794
0,44799,0.035995133221149445
0,44849,0.04398687183856964
0,44899,0.014116768725216389
0,44949,0.02188834361732006
0,44999,0.04251660034060478
0,45049,0.04932460933923721
0,45099,0.05218049883842468
0,45149,0.06587019562721252
0,45199,0.06991039216518402
0,45249,0.04083099216222763
0,45299,0.02822190709412098
0,45349,0.022596662864089012
0,45399,0.04775937646627426
0,45449,0.028635039925575256
0,45499,0.014734290540218353
0,45549,0.030751850455999374
0,45599,0.03659852594137192
0,45649,0.036074355244636536
0,45699,0.03921492397785187
0,45749,0.03981208801269531
0,45799,0.05006786435842514
0,45849,0.05687477067112923
0,45899,0.046048782765865326
0,45949,0.02879377268254757
0,45999,0.011961253359913826
0,46049,0.035773057490587234
0,46099,0.04157590866088867
0,46149,0.03910799324512482
0,46199,0.008815882727503777
0,46249,0.025919225066900253
0,46299,0.04785477742552757
0,46349,0.024988459423184395
0,46399,0.034059230238199234
0,46449,0.04785579442977905
0,46499,0.01170517597347498
0,46549,0.06602302193641663
0,46599,0.05189856141805649
0,46649,0.06096015125513077
0,46699,0.07989580184221268
0,46749,0.03369602560997009
0,46799,0.02659996598958969
0,46849,0.057182323187589645
0,46899,0.03595542907714844
0,46949,0.014235739596188068
0,46999,0.049743011593818665
0,47049,0.023162132129073143
0,47099,0.051989831030368805
0,47149,0.02966611459851265
0,47199,0.05332231521606445
0,47249,0.049723945558071136
0,47299,0.03575209900736809
0,47349,0.019831528887152672
0,47399,0.054026272147893906
0,47449,0.04194480553269386
0,47499,0.07498010247945786
0,47549,0.04768027737736702
0,47599,0.06059844791889191
0,47649,0.05874849483370781
0,47699,0.04007339105010033
0,47749,0.058083467185497284
0,47799,0.015140019357204437
0,47849,0.03514287620782852
0,47899,0.0301603265106678
0,47949,0.05875847861170769
0,47999,0.047921422868967056
0,48049,0.08235414326190948
0,48099,0.00945290271192789
0,48149,0.05834880471229553
0,48199,0.03329896554350853
0,48249,0.0617508739233017
0,48299,0.042117297649383545
0,48349,0.06501089036464691
0,48399,0.03850251063704491
0,48449,0.05108413100242615
0,48499,0.03044762834906578
0,48549,0.0441482812166214
0,48599,0.05157388001680374
0,48649,0.08616937696933746
0,48699,0.05406440049409866
0,48749,0.03287108242511749
0,48799,0.04119076952338219
0,48849,0.03855469450354576
0,48899,0.056145329028367996
0,48949,0.010024644434452057
0,48999,0.0363030806183815
0,49049,0.03359208628535271
0,49099,0.028810612857341766
0,49149,0.06544718891382217
0,49199,0.058364059776067734
0,49249,0.04442787542939186
0,49299,0.02548195794224739
0,49349,0.05791119113564491
0,49399,0.015415637753903866
0,49449,0.030537933111190796
0,49499,0.04646556079387665
0,49549,0.04038117453455925
0,49599,0.03352680057287216
0,49649,0.046163685619831085
0,49699,0.046578243374824524
0,49749,0.030714835971593857
0,49799,0.01821647211909294
0,49849,0.0385386161506176
0,49899,0.010947045870125294
0,49949,0.05320294201374054
0,49999,0.04563622921705246
